detail_id,order_id,product_id,quantity,discount,sales_amount
15109,4655,140,1,8,43475.52
15110,3259,433,5,11,235743.2
15111,93,111,4,3,105093.68
15112,8752,268,3,22,157788.54
15113,1254,252,1,13,17068.53
15114,3552,472,5,3,140257.15
15115,4336,343,4,24,68761.76
15116,2089,205,3,18,137093.34
15117,6989,201,2,16,108225.6
15118,1737,792,5,5,249812.0
15119,9548,415,4,27,74565.12
15120,9661,417,4,12,228771.84
15121,7666,203,5,17,168145.55
15122,7854,112,4,15,85615.4
15123,7429,7,1,6,16116.3
15124,5612,249,5,16,86037.0
15125,2047,969,4,24,66724.96
15126,9813,415,3,4,73543.68
15127,8814,425,4,5,114756.2
15128,2884,595,5,25,266265.0
15129,9351,339,4,6,128719.84
15130,913,881,3,2,34453.86
15131,4403,585,1,5,24901.4
15132,3065,207,5,15,305026.75
15133,5850,881,4,22,36563.28
15134,2953,217,3,4,134040.96
15135,6075,965,3,25,89203.5
15136,4907,971,4,21,84722.76
15137,9584,856,4,12,159793.92
15138,5429,847,3,29,104346.57
15139,3835,118,4,29,64141.4
15140,1160,51,2,24,83084.72
15141,7300,786,4,8,184088.32
15142,1750,914,3,0,234840.0
15143,6310,432,1,12,22759.44
15144,2043,292,3,15,113352.6
15145,9479,71,3,1,155494.35
15146,9076,69,3,15,56760.45
15147,5427,84,4,0,152000.0
15148,4348,794,3,15,15391.8
15149,8974,264,1,10,58151.7
15150,6835,170,2,4,16999.68
15151,4938,752,5,24,35233.6
15152,5713,996,4,0,140520.0
15153,812,166,5,8,271929.0
15154,3108,166,4,28,170251.2
15155,8983,248,4,2,183589.28
15156,4879,496,4,21,68812.16
15157,5399,597,5,1,109182.15
15158,7026,10,3,30,26930.4
15159,3937,481,5,20,200760.0
15160,5621,132,2,14,74047.72
15161,3163,739,3,6,166106.46
15162,2129,635,3,21,46632.12
15163,9344,863,1,3,24159.79
15164,288,23,1,14,43123.84
15165,598,222,2,10,138974.4
15166,826,511,5,18,244560.9
15167,1330,241,4,26,197733.92
15168,9389,148,2,28,97715.52
15169,4881,103,1,11,2646.86
15170,3509,696,5,25,82601.25
15171,9421,1000,3,19,115699.59
15172,7587,543,4,12,46090.88
15173,7442,290,1,29,30858.02
15174,3368,432,3,10,69830.1
15175,9973,260,5,8,101839.4
15176,4738,584,5,19,67473.0
15177,9660,584,3,24,37984.8
15178,5247,545,3,21,16680.06
15179,5687,532,2,12,130507.52
15180,1,975,1,20,52353.6
15181,8069,652,2,6,57490.4
15182,8441,126,3,20,63583.2
15183,8739,225,1,5,70853.85
15184,6379,402,2,30,33250.0
15185,2318,263,2,6,58860.92
15186,2825,917,5,12,205004.8
15187,8464,962,1,26,34944.28
15188,1390,142,1,10,35915.4
15189,8897,711,1,18,61623.0
15190,397,608,2,5,72619.9
15191,3661,81,1,28,55344.96
15192,8773,727,2,28,104685.12
15193,7211,753,2,10,3232.8
15194,7057,270,2,8,29287.28
15195,6466,298,4,4,23804.16
15196,8461,703,4,2,45946.32
15197,8043,716,5,16,188882.4
15198,8971,100,2,20,93275.2
15199,1689,812,4,23,106065.96
15200,3629,109,1,4,16052.16
15201,5157,922,1,0,32951.0
15202,2816,191,4,30,42470.4
15203,7956,62,1,26,34221.3
15204,8080,262,1,25,30892.5
15205,8615,673,3,16,132647.76
15206,961,922,3,29,70185.63
15207,5360,956,1,3,15018.51
15208,2546,845,5,14,332321.2
15209,9581,147,3,6,216491.4
15210,2778,171,3,22,113745.06
15211,7703,693,3,17,136855.38
15212,8110,341,2,3,120280.0
15213,3273,289,4,15,193293.4
15214,6239,492,1,15,29156.7
15215,9293,887,1,3,11745.73
15216,8499,425,3,29,64323.87
15217,392,977,4,25,126234.0
15218,2601,438,5,15,271668.5
15219,5301,16,3,26,143480.82
15220,3488,997,1,27,35782.41
15221,5193,115,5,22,290089.8
15222,8038,819,4,9,192839.92
15223,4825,825,5,29,41531.45
15224,8742,969,3,14,56628.42
15225,9258,912,1,10,2151.9
15226,5653,700,4,8,30900.96
15227,6912,284,3,19,49921.92
15228,6616,568,3,12,27611.76
15229,8878,696,5,12,96918.8
15230,1977,763,1,7,45770.88
15231,3320,520,4,7,227332.92
15232,5283,638,5,18,308295.4
15233,7710,271,4,8,10502.72
15234,7454,60,5,11,322758.5
15235,7395,919,2,4,125836.8
15236,2439,932,1,11,66287.2
15237,9546,181,4,26,146650.24
15238,5302,967,1,7,46895.25
15239,1994,682,3,14,76004.22
15240,1036,541,5,26,228833.9
15241,9364,169,2,18,127454.24
15242,1140,394,4,8,175329.92
15243,3620,236,2,0,98846.0
15244,1140,696,1,11,19604.03
15245,9632,172,3,10,30002.4
15246,7805,942,2,7,64737.3
15247,8445,592,3,18,50759.64
15248,903,292,4,14,152914.88
15249,1343,932,3,14,192158.4
15250,1757,23,4,19,162466.56
15251,5855,119,5,17,129272.5
15252,4746,431,5,22,5514.6
15253,4910,344,4,24,58200.8
15254,6295,665,3,26,89936.64
15255,4952,534,3,28,168395.76
15256,6166,548,4,20,221596.8
15257,7292,467,3,27,41123.82
15258,8658,842,3,30,130540.2
15259,5511,421,2,15,102671.5
15260,3278,287,2,22,32809.92
15261,8101,464,1,15,58863.35
15262,5771,943,1,5,28843.9
15263,300,140,1,15,40167.6
15264,135,779,5,12,213197.6
15265,8313,991,1,19,18549.81
15266,9473,816,2,13,101273.22
15267,3174,191,1,0,15168.0
15268,813,400,5,23,136771.25
15269,163,971,4,9,97592.04
15270,5435,601,2,14,76841.0
15271,3283,915,1,28,56952.0
15272,748,152,5,24,236641.2
15273,5710,288,3,30,45460.8
15274,3466,608,3,3,111223.11
15275,1599,428,1,3,25951.38
15276,2785,753,4,8,6609.28
15277,9271,903,5,10,54166.5
15278,1866,978,4,30,150124.8
15279,1007,58,5,7,290127.45
15280,8590,514,3,8,43748.76
15281,7301,274,2,6,80723.44
15282,5608,214,4,19,24465.24
15283,3410,28,2,2,112025.76
15284,5761,165,3,10,60623.1
15285,7682,325,4,9,136958.64
15286,9001,705,3,19,17923.68
15287,3099,370,2,0,6424.0
15288,7785,600,3,2,79109.52
15289,8609,145,1,20,24011.2
15290,9157,641,5,8,303259.6
15291,476,738,2,8,73966.16
15292,5744,630,5,30,209121.5
15293,8159,993,2,21,83327.62
15294,7019,117,5,12,304189.6
15295,6124,781,5,21,21227.3
15296,4765,768,1,14,47747.2
15297,5976,791,1,15,1232.5
15298,4406,326,5,10,52749.0
15299,7637,862,4,29,128106.72
15300,5046,793,3,7,77372.28
15301,6294,691,1,8,17087.16
15302,5799,842,4,22,193945.44
15303,2275,612,3,17,117084.78
15304,1874,439,2,27,98141.2
15305,6290,498,3,8,209925.6
15306,1886,152,1,4,59783.04
15307,6171,922,2,9,59970.82
15308,9241,255,3,9,127425.48
15309,3161,254,5,0,377030.0
15310,1562,219,1,18,39357.54
15311,5928,502,3,17,183363.6
15312,3629,384,3,24,49090.68
15313,4546,307,2,0,1398.0
15314,6753,462,5,6,118759.6
15315,4679,408,4,28,111441.6
15316,8257,518,2,8,97111.52
15317,8225,291,3,7,174567.51
15318,964,186,4,20,131968.0
15319,4082,353,2,1,28531.8
15320,7424,93,3,9,79038.96
15321,2247,562,2,10,85339.8
15322,7262,480,3,20,38995.2
15323,6558,747,5,11,125058.35
15324,4210,434,2,3,77157.68
15325,4732,577,3,13,203365.98
15326,512,77,2,3,11164.7
15327,3166,408,4,17,128467.4
15328,2107,688,2,11,57606.14
15329,5059,170,4,15,30103.6
15330,8334,784,2,8,74203.52
15331,7191,703,3,16,29536.92
15332,2770,944,4,12,254538.24
15333,6018,789,5,10,269730.0
15334,9665,869,4,0,168332.0
15335,9950,656,3,0,203232.0
15336,4573,931,2,18,64575.0
15337,117,476,5,11,343273.0
15338,9859,165,5,2,110019.7
15339,999,526,3,10,18071.1
15340,5159,98,2,8,134290.56
15341,1662,414,4,0,291928.0
15342,8647,181,2,7,92151.84
15343,8933,204,3,9,75050.43
15344,5854,593,3,6,77270.82
15345,5252,469,3,7,219042.9
15346,3434,244,4,22,41708.16
15347,5800,276,2,26,55149.24
15348,1668,268,4,13,234659.88
15349,7358,234,3,3,143430.99
15350,4164,848,3,11,133940.55
15351,8057,238,5,6,191863.4
15352,330,85,3,18,51928.14
15353,2660,721,4,12,273820.8
15354,290,396,1,6,14330.3
15355,364,328,2,2,137335.24
15356,232,235,5,15,284958.25
15357,2233,183,4,28,30320.64
15358,5162,498,2,14,130823.2
15359,1327,694,3,1,224469.63
15360,4260,451,5,9,11625.25
15361,173,693,1,10,49465.8
15362,1359,327,3,6,190350.0
15363,4090,83,5,7,258832.95
15364,2796,175,2,4,35172.48
15365,6613,967,2,15,85722.5
15366,9421,195,5,27,266621.55
15367,3607,939,3,14,49143.84
15368,4392,165,5,12,98793.2
15369,4339,643,2,19,77215.68
15370,5919,801,2,7,8245.38
15371,1366,845,1,9,70328.44
15372,3319,551,4,24,23818.4
15373,238,320,4,5,78644.8
15374,2458,908,1,29,40695.78
15375,8152,376,4,24,103156.32
15376,253,181,2,30,69361.6
15377,6398,764,2,25,67380.0
15378,3725,562,3,26,105252.42
15379,6736,735,4,13,223029.72
15380,990,262,3,21,97620.3
15381,6653,857,5,15,11062.75
15382,6988,104,1,17,31919.31
15383,7535,981,5,5,203414.0
15384,9136,25,2,20,111641.6
15385,4228,133,1,11,59686.07
15386,4231,509,3,24,116756.52
15387,5677,289,5,26,210348.7
15388,3807,147,4,6,288655.2
15389,4698,609,3,5,44759.25
15390,1151,47,5,17,75007.1
15391,2457,740,3,23,116749.71
15392,7795,211,4,29,172583.96
15393,2869,175,4,2,71810.48
15394,6409,117,3,4,199105.92
15395,5710,329,1,13,521.13
15396,8427,755,5,5,81291.5
15397,6459,539,3,23,18239.76
15398,3887,963,2,30,23480.8
15399,5188,274,4,20,137401.6
15400,6133,571,3,17,133770.27
15401,4569,377,4,29,219358.76
15402,6379,95,3,19,40918.77
15403,3651,818,4,17,238405.88
15404,5837,525,2,28,112762.08
15405,7899,523,1,24,54715.44
15406,2123,369,3,20,115929.6
15407,9840,216,1,24,3254.32
15408,4135,620,4,17,73279.04
15409,2090,213,1,22,59004.66
15410,6589,842,2,5,118107.8
15411,1409,63,4,7,67146.0
15412,7391,948,1,11,60583.19
15413,5848,529,5,24,184220.2
15414,6543,233,1,19,35219.61
15415,8591,154,2,23,45086.58
15416,7067,626,2,13,122781.36
15417,8145,705,4,20,23603.2
15418,8122,803,4,14,222619.6
15419,1598,482,3,11,114030.36
15420,9155,334,5,15,145090.75
15421,8477,581,4,12,260054.08
15422,6041,254,1,14,64849.16
15423,4262,935,4,3,172974.28
15424,1852,307,5,3,3390.15
15425,9208,720,5,9,81777.15
15426,2454,821,5,4,93048.0
15427,9383,191,2,14,26088.96
15428,9840,782,2,26,47749.24
15429,7586,310,3,10,135156.6
15430,3799,775,1,3,46837.42
15431,1568,297,3,12,141527.76
15432,5458,707,5,15,220235.0
15433,3470,379,3,23,50900.85
15434,7545,586,1,3,25096.81
15435,1664,872,5,7,299594.85
15436,1287,746,3,28,5339.52
15437,3736,562,2,17,78702.26
15438,733,897,3,15,104583.15
15439,4416,142,2,8,73427.04
15440,6658,12,2,3,74839.38
15441,9683,101,1,0,20475.0
15442,9217,676,1,6,43085.84
15443,4205,818,3,20,172341.6
15444,3935,202,3,19,124510.77
15445,464,960,4,18,71297.36
15446,2906,23,5,5,238184.0
15447,1326,835,1,26,56792.04
15448,311,561,2,28,17808.48
15449,5326,256,3,29,157881.99
15450,9624,548,3,1,205669.53
15451,4761,833,1,12,14504.16
15452,3068,312,5,23,66716.65
15453,3528,252,4,23,60426.52
15454,3390,891,1,5,11028.55
15455,9237,937,2,29,103580.48
15456,8982,274,2,21,67842.04
15457,2017,431,2,10,2545.2
15458,6573,339,2,2,67098.64
15459,8401,70,2,21,83384.5
15460,4867,823,3,4,164376.0
15461,8590,828,4,26,112518.48
15462,2134,195,5,3,354277.95
15463,7645,933,3,27,174359.04
15464,9383,294,4,9,140223.72
15465,5794,787,5,19,89614.35
15466,8687,642,3,13,95249.34
15467,8772,256,5,11,329847.35
15468,8801,102,3,4,38332.8
15469,4465,804,2,25,98233.5
15470,2759,75,1,2,25268.32
15471,609,284,5,9,93475.2
15472,9781,796,1,21,29701.63
15473,5957,290,4,28,125170.56
15474,8357,342,5,21,277898.3
15475,6788,207,4,27,209571.32
15476,6039,375,4,14,16800.96
15477,7743,69,4,17,73899.88
15478,2800,56,3,2,36985.2
15479,5796,750,5,23,144706.1
15480,1881,519,5,9,326348.75
15481,975,910,3,11,203424.63
15482,5693,316,5,8,229020.2
15483,7656,658,5,12,212748.8
15484,7645,329,1,22,467.22
15485,2860,243,4,10,220233.6
15486,121,405,3,23,178163.37
15487,7376,677,4,15,17822.8
15488,117,937,4,3,283022.72
15489,4987,205,3,12,147124.56
15490,858,436,4,18,207738.8
15491,864,722,4,20,121532.8
15492,3505,283,5,18,35616.7
15493,3938,967,5,27,184051.25
15494,8687,418,1,1,36645.84
15495,958,637,4,14,49928.16
15496,8710,311,4,16,27269.76
15497,4752,506,3,13,69180.66
15498,3310,167,5,17,307494.25
15499,8208,892,3,27,161048.22
15500,132,42,1,3,36079.15
15501,7847,755,1,15,14546.9
15502,3940,347,5,11,51691.2
15503,9827,452,4,20,252704.0
15504,9988,612,2,0,94044.0
15505,6072,830,2,19,36890.64
15506,4200,878,2,21,113467.7
15507,8959,854,1,7,47457.9
15508,1917,16,1,17,53643.73
15509,3392,637,3,10,39187.8
15510,5395,309,3,10,173966.4
15511,6588,56,2,15,21386.0
15512,1563,79,5,3,383620.45
15513,6253,405,2,5,146541.3
15514,9169,671,3,24,133717.44
15515,3852,559,5,6,311060.1
15516,3577,730,4,4,173890.56
15517,5534,135,1,20,45586.4
15518,427,42,2,10,66951.0
15519,8462,814,4,13,97732.32
15520,2710,562,5,27,173050.15
15521,2954,191,3,20,36403.2
15522,6160,883,1,1,1692.9
15523,1200,879,1,0,19666.0
15524,3575,785,3,29,4179.06
15525,8496,32,2,21,81554.86
15526,3822,186,5,29,146402.0
15527,6965,704,3,30,106719.9
15528,3770,112,3,22,58923.54
15529,829,474,1,21,53558.05
15530,5445,132,3,0,129153.0
15531,7999,450,2,11,99769.0
15532,2281,292,2,4,85347.84
15533,9645,285,5,18,250911.8
15534,1823,987,3,13,191840.22
15535,4009,785,4,3,7612.56
15536,7470,166,4,30,165522.0
15537,4822,432,4,27,75519.96
15538,4576,132,2,3,83518.94
15539,4551,377,4,16,259523.04
15540,8256,560,4,23,59865.96
15541,3708,321,4,19,53553.96
15542,2489,755,5,23,65888.9
15543,642,207,5,30,251198.5
15544,9677,892,4,6,276502.88
15545,2364,322,1,29,13629.16
15546,3182,314,5,15,242335.0
15547,3293,894,2,9,114057.58
15548,1372,817,5,12,288961.2
15549,370,578,4,17,157052.6
15550,3739,212,4,20,118425.6
15551,9422,321,5,23,63636.65
15552,3179,326,3,20,28132.8
15553,4319,394,1,6,44785.36
15554,2657,753,5,14,7722.8
15555,304,489,2,24,99625.36
15556,520,993,4,26,156107.44
15557,8791,238,2,30,57150.8
15558,7095,151,4,17,18024.28
15559,9881,215,4,19,212774.04
15560,5367,214,4,4,28995.84
15561,2970,916,1,13,46865.16
15562,1387,968,3,3,217769.85
15563,4422,94,5,10,66946.5
15564,1563,758,2,0,157048.0
15565,9562,299,1,9,22669.92
15566,7461,336,2,6,146286.56
15567,5794,47,5,7,84044.1
15568,6887,471,5,9,82295.85
15569,6610,586,4,15,87968.2
15570,3625,247,4,5,192059.6
15571,636,770,2,11,89060.52
15572,5178,106,1,8,472.88
15573,2247,323,2,3,51811.58
15574,7662,352,4,12,17923.84
15575,4973,693,2,21,86839.96
15576,3045,47,1,6,16989.56
15577,250,674,1,25,33887.25
15578,755,378,2,8,91608.08
15579,1334,516,5,4,26870.4
15580,4359,716,4,28,129519.36
15581,3604,764,3,9,122631.6
15582,2530,118,2,30,31619.0
15583,9338,465,3,17,165161.7
15584,1547,555,2,24,23809.28
15585,2567,494,4,8,58471.52
15586,1889,305,2,9,7001.54
15587,614,466,4,9,158205.32
15588,4425,73,3,5,205715.85
15589,6500,596,5,10,161914.5
15590,878,409,3,4,24258.24
15591,7938,235,3,29,142814.37
15592,7154,622,5,24,81954.6
15593,1363,103,5,5,14126.5
15594,2109,145,4,16,100847.04
15595,7426,343,1,13,19678.53
15596,6249,560,1,7,18076.41
15597,9644,826,4,18,75089.04
15598,6493,286,1,14,64376.16
15599,100,887,1,24,9202.84
15600,5422,595,5,20,284016.0
15601,4282,479,3,21,147060.87
15602,1409,970,5,28,272253.6
15603,7574,596,4,22,112260.72
15604,3433,612,5,12,206896.8
15605,799,527,5,4,38784.0
15606,1238,610,5,13,329190.6
15607,5828,851,3,26,176168.1
15608,5094,165,2,15,38170.1
15609,156,6,1,4,42705.6
15610,3070,636,4,0,219064.0
15611,6650,26,1,5,25338.4
15612,7134,941,1,1,59598.99
15613,7837,525,3,11,209079.69
15614,3187,192,3,6,216728.28
15615,7204,527,3,11,21573.6
15616,9181,205,3,18,137093.34
15617,5903,39,5,1,321057.0
15618,6655,402,4,1,94050.0
15619,5798,660,4,17,235135.68
15620,7408,870,2,26,83717.68
15621,4302,600,5,24,102250.4
15622,382,221,3,26,153042.36
15623,2152,746,5,18,10135.2
15624,3371,355,4,20,247478.4
15625,7327,431,3,2,4157.16
15626,7611,402,1,5,22562.5
15627,3566,87,1,19,10974.69
15628,1192,101,2,13,35626.5
15629,155,32,4,18,169303.76
15630,2873,599,3,0,106440.0
15631,9596,554,5,17,263442.0
15632,8370,795,5,8,129476.2
15633,7587,758,3,2,230860.56
15634,6249,403,4,25,840.0
15635,9330,461,5,16,89342.4
15636,8886,99,1,1,33833.25
15637,9368,214,1,20,6040.8
15638,9235,339,2,24,52035.68
15639,6247,739,1,15,50067.55
15640,9929,166,2,5,112318.5
15641,2307,928,5,27,221390.75
15642,8279,845,4,16,259674.24
15643,8616,600,4,6,101174.08
15644,6361,977,1,24,31979.28
15645,101,283,2,4,16679.04
15646,2813,789,3,17,149250.6
15647,8392,787,4,29,62840.68
15648,6280,400,3,15,90588.75
15649,6394,358,4,0,266432.0
15650,2845,306,5,21,238635.3
15651,7863,316,3,15,126956.85
15652,8494,92,4,18,193126.4
15653,2949,534,4,6,293133.36
15654,570,330,3,10,190336.5
15655,6715,476,2,11,137309.2
15656,9413,429,2,23,66329.34
15657,6717,417,4,15,220972.8
15658,1948,951,3,2,115215.66
15659,849,304,4,30,221961.6
15660,5209,82,4,24,172906.08
15661,4533,868,5,8,6509.0
15662,8666,131,3,23,86477.16
15663,4323,504,2,5,102605.7
15664,6875,434,1,11,35397.08
15665,9757,448,1,7,61127.04
15666,1548,399,1,16,569.52
15667,9002,182,1,24,902.88
15668,4206,393,1,24,15326.16
15669,4130,520,4,5,232221.8
15670,2733,321,2,2,32396.84
15671,7435,77,5,14,24746.5
15672,3273,81,2,24,116839.36
15673,451,854,1,27,37251.9
15674,9148,952,5,19,61090.2
15675,7018,563,3,4,97968.96
15676,6926,492,3,18,84382.92
15677,8059,34,3,19,173961.27
15678,5493,903,5,17,49953.55
15679,1669,580,4,13,40465.44
15680,4074,132,5,5,204492.25
15681,4121,759,3,14,163528.14
15682,6220,83,4,17,184801.16
15683,7795,195,2,14,125640.84
15684,4391,335,3,11,8864.4
15685,2508,920,5,11,235115.75
15686,5366,949,2,16,9453.36
15687,6948,166,1,10,53203.5
15688,9871,797,1,6,53689.98
15689,6572,661,1,2,40642.56
15690,9192,545,4,25,21114.0
15691,4019,123,2,6,11763.16
15692,7714,698,5,15,152604.75
15693,8685,890,4,13,34048.32
15694,2405,10,4,0,51296.0
15695,9102,138,2,27,24570.34
15696,9085,747,3,13,73348.83
15697,6080,103,5,20,11896.0
15698,2516,209,4,6,45890.8
15699,4648,721,3,22,182028.6
15700,2525,902,2,1,17425.98
15701,6964,937,3,13,190383.84
15702,941,159,5,18,313699.2
15703,4074,362,1,2,26630.52
15704,9283,199,4,27,109821.2
15705,924,39,4,17,215335.2
15706,1026,865,4,9,223219.36
15707,4931,917,1,26,34478.08
15708,4948,320,2,30,28974.4
15709,5430,1000,4,24,144743.52
15710,9769,475,3,11,25872.3
15711,7347,178,3,10,61182.0
15712,7375,343,5,3,109702.15
15713,6142,990,3,14,29835.12
15714,9506,787,1,29,15710.17
15715,8527,213,3,10,204246.9
15716,9004,50,4,18,37126.32
15717,5462,846,1,17,30534.87
15718,7355,339,5,15,145494.5
15719,9891,189,1,27,21979.57
15720,7995,789,3,19,145654.2
15721,7714,972,5,27,6858.35
15722,3086,395,5,3,330183.15
15723,9729,429,4,5,163669.8
15724,9144,745,2,7,119975.58
15725,339,941,5,22,234783.9
15726,3855,875,5,17,191335.75
15727,5295,525,3,25,176190.75
15728,7573,670,4,16,38361.12
15729,480,130,1,11,17446.67
15730,5569,792,5,6,247182.4
15731,1792,56,5,2,61642.0
15732,4447,396,3,0,45735.0
15733,2838,932,3,4,214502.4
15734,965,987,2,4,141123.84
15735,744,485,3,10,183797.1
15736,9111,492,1,2,33615.96
15737,6102,873,5,2,95270.7
15738,6843,672,5,12,258108.4
15739,7296,193,5,28,195285.6
15740,777,484,4,12,134960.32
15741,4901,689,4,17,16221.52
15742,9660,7,2,24,26060.4
15743,7332,318,3,3,118047.06
15744,3717,19,1,13,57049.38
15745,3154,319,5,0,399380.0
15746,2402,909,4,13,184763.64
15747,9923,368,3,6,134849.58
15748,9082,343,5,22,88214.1
15749,6458,973,2,5,124852.8
15750,7363,896,2,0,93714.0
15751,468,1,5,29,134190.0
15752,3632,500,2,30,18439.4
15753,6114,265,1,21,20834.67
15754,3574,167,3,12,195610.8
15755,3501,627,2,2,103476.24
15756,1986,918,3,18,15603.78
15757,2582,921,3,6,145286.4
15758,2431,445,3,10,44182.8
15759,4048,926,3,2,213767.4
15760,6576,941,4,18,197459.28
15761,4026,98,5,6,343024.8
15762,5483,416,4,1,305945.64
15763,3467,974,5,25,41808.75
15764,2122,823,5,21,225446.25
15765,1350,820,4,18,85296.4
15766,6783,744,2,23,120391.04
15767,7876,805,1,4,75787.2
15768,1215,394,3,30,100052.4
15769,6084,148,2,2,133001.68
15770,7189,14,1,3,40023.17
15771,6096,145,5,19,121556.7
15772,1293,464,5,3,335867.35
15773,1849,891,3,25,26120.25
15774,6603,977,1,11,37449.42
15775,831,963,5,22,65410.8
15776,4370,70,5,11,234848.75
15777,735,497,3,18,94198.32
15778,7375,555,2,8,28821.76
15779,6016,921,4,16,173107.2
15780,2416,238,1,6,38372.68
15781,3288,519,2,1,142015.5
15782,1265,959,1,10,58041.9
15783,110,291,1,1,61943.31
15784,4738,448,4,5,249766.4
15785,6712,543,1,11,11653.66
15786,8506,128,3,19,45978.03
15787,1747,707,2,16,87057.6
15788,1992,707,2,7,96385.2
15789,1525,184,4,20,76752.0
15790,974,963,1,30,11740.4
15791,6833,44,2,15,23188.0
15792,672,907,3,2,11233.74
15793,621,146,5,4,74875.2
15794,350,725,1,1,72683.82
15795,270,786,3,8,138066.24
15796,6260,514,3,25,35664.75
15797,7335,222,3,1,229307.76
15798,1976,784,3,8,111305.28
15799,6292,328,1,16,58857.96
15800,7690,912,2,6,4495.08
15801,8533,6,4,27,129896.2
15802,3073,522,2,22,71415.24
15803,8904,383,5,15,181946.75
15804,1059,112,5,7,117091.65
15805,461,729,3,27,125438.82
15806,361,463,4,11,149171.12
15807,2827,237,3,18,80392.8
15808,8734,795,2,2,55168.12
15809,5221,952,4,3,58525.92
15810,2838,836,5,17,114021.25
15811,2508,466,2,21,68671.54
15812,6462,975,3,16,164913.84
15813,2111,22,2,2,8090.88
15814,1793,585,3,7,73131.48
15815,984,11,1,0,73448.0
15816,1190,154,1,1,28984.23
15817,4192,469,3,12,207266.4
15818,8661,616,2,16,16564.8
15819,3428,878,1,8,66069.8
15820,7848,960,3,1,64558.89
15821,7008,445,2,13,28473.36
15822,5011,266,1,17,19086.68
15823,8867,815,1,24,41722.48
15824,6750,582,1,1,33908.49
15825,9770,847,3,28,105816.24
15826,9700,827,5,3,67463.5
15827,9545,491,1,0,17961.0
15828,2443,757,5,19,53492.4
15829,7135,253,5,0,288960.0
15830,8706,501,3,14,137341.14
15831,4308,503,4,18,23091.2
15832,5934,550,5,21,277143.85
15833,9755,457,2,14,17891.44
15834,4699,288,1,19,17534.88
15835,9825,577,3,14,201028.44
15836,5744,696,5,18,90310.7
15837,2626,692,3,2,98243.04
15838,4427,137,3,11,194912.67
15839,4008,348,5,12,78795.2
15840,1424,191,5,28,54604.8
15841,8749,228,3,4,158235.84
15842,3330,62,2,28,66592.8
15843,8637,743,5,0,267055.0
15844,7011,109,5,25,62703.75
15845,4408,336,1,3,75477.64
15846,4839,698,3,21,85099.59
15847,5332,651,3,1,140694.84
15848,3956,759,3,5,180641.55
15849,9100,573,3,7,131411.79
15850,7860,21,3,0,190047.0
15851,5444,107,2,21,113513.52
15852,9085,908,3,28,123806.88
15853,1117,368,1,9,43515.29
15854,7700,330,1,22,54986.1
15855,3345,249,4,22,63913.2
15856,669,604,1,1,15106.41
15857,7020,225,5,7,346810.95
15858,8348,445,1,5,15545.8
15859,4621,322,5,11,85422.2
15860,8014,333,3,17,58343.19
15861,6277,552,3,1,97718.94
15862,2800,716,3,29,95790.36
15863,3058,726,1,30,46015.9
15864,1948,730,4,8,166645.12
15865,3205,516,5,27,20432.7
15866,23,518,3,25,118750.5
15867,1223,951,1,7,36445.77
15868,7081,212,3,11,98811.36
15869,2637,568,3,27,22905.21
15870,9593,905,1,7,45238.92
15871,8817,616,3,2,28988.4
15872,2325,78,4,4,291240.96
15873,8443,841,1,25,39240.75
15874,4441,652,2,27,44646.8
15875,8731,642,5,25,136852.5
15876,7634,906,3,10,80581.5
15877,424,540,5,10,198103.5
15878,3039,783,5,3,316816.55
15879,5174,620,2,19,35756.64
15880,7889,655,3,17,163378.86
15881,3489,346,5,30,48013.0
15882,2134,482,2,30,59791.2
15883,2930,924,3,1,61787.88
15884,4112,722,3,20,91149.6
15885,4621,863,1,3,24159.79
15886,1516,988,5,7,55581.45
15887,6638,805,2,22,123154.2
15888,7970,280,5,8,91351.4
15889,4130,161,2,16,120991.92
15890,8034,512,3,18,195169.02
15891,5935,238,5,16,171452.4
15892,1209,728,2,3,56952.58
15893,3937,353,2,12,25361.6
15894,1941,523,2,26,106551.12
15895,101,825,4,3,45392.12
15896,9894,625,3,25,176071.5
15897,4448,781,1,7,4997.82
15898,4453,506,4,18,86939.68
15899,2835,145,2,7,55826.04
15900,8535,902,3,5,25082.85
15901,4386,609,4,9,57166.2
15902,1739,842,3,6,175296.84
15903,5689,660,1,3,68699.28
15904,4236,446,5,14,218250.8
15905,1715,740,2,9,91984.62
15906,6078,811,2,18,97545.56
15907,8057,724,2,10,138474.0
15908,156,570,1,28,42811.92
15909,3971,556,3,1,125117.19
15910,825,876,3,27,169987.8
15911,7741,98,5,0,364920.0
15912,1697,838,3,25,82140.75
15913,3336,635,5,25,73785.0
15914,6558,378,3,19,120982.41
15915,8681,951,1,19,31743.09
15916,7669,710,4,9,119628.6
15917,7213,895,5,16,192586.8
15918,7187,209,5,30,42717.5
15919,3543,639,2,22,117335.4
15920,1119,672,2,21,92684.38
15921,9143,480,5,28,58492.8
15922,805,414,2,25,109473.0
15923,7462,699,2,6,2605.68
15924,3657,334,4,18,111975.92
15925,1783,558,2,19,127343.34
15926,932,732,1,6,16091.86
15927,1691,310,5,17,207740.7
15928,2912,929,5,22,227529.9
15929,1833,446,2,29,72073.52
15930,7897,833,3,6,46479.24
15931,7755,578,4,4,181651.2
15932,3442,558,1,9,71532.37
15933,9980,801,3,1,13166.01
15934,1522,947,3,3,156773.34
15935,8723,252,4,26,58072.24
