order_id,customer_id,order_date,order_status,total_amount,payment_status
7933,286,2026-03-17,Confirmed,37425,Refunded
7934,6,2025-01-19,Delivered,44369,Failed
7935,833,2026-03-11,Returned,4986,Failed
7936,559,2025-06-07,Returned,17406,Pending
7937,939,2025-04-12,Cancelled,1699,Pending
7938,509,2024-09-26,Confirmed,24300,Failed
7939,893,2024-11-14,Pending,40656,Failed
7940,351,2026-04-22,Cancelled,21310,Refunded
7941,413,2025-10-15,Delivered,20671,Paid
7942,381,2026-06-30,Returned,1855,Pending
7943,537,2025-03-26,Pending,44549,Pending
7944,186,2025-08-08,Confirmed,28398,Refunded
7945,61,2024-10-25,Delivered,24178,Refunded
7946,760,2025-07-12,Cancelled,21805,Pending
7947,108,2025-08-12,Confirmed,16673,Refunded
7948,712,2024-12-27,Pending,4769,Failed
7949,924,2025-10-11,Delivered,8764,Refunded
7950,813,2025-05-12,Returned,38533,Paid
7951,489,2025-06-14,Cancelled,21918,Pending
7952,190,2025-11-17,Returned,46231,Paid
7953,818,2024-09-20,Cancelled,39360,Refunded
7954,314,2025-01-19,Delivered,44660,Failed
7955,364,2025-03-16,Pending,49395,Pending
7956,125,2024-07-27,Cancelled,34161,Refunded
7957,776,2024-09-09,Pending,41973,Refunded
7958,292,2025-12-13,Shipped,37159,Refunded
7959,796,2025-03-15,Returned,19594,Failed
7960,914,2024-12-05,Confirmed,42538,Failed
7961,979,2025-12-27,Pending,4610,Pending
7962,328,2024-09-03,Returned,2458,Paid
7963,763,2026-02-05,Delivered,16457,Refunded
7964,288,2024-10-29,Pending,29337,Refunded
7965,649,2024-08-10,Cancelled,8950,Failed
7966,450,2024-10-19,Confirmed,6600,Paid
7967,863,2025-01-30,Cancelled,27097,Failed
7968,674,2026-03-09,Returned,1954,Failed
7969,480,2024-09-01,Shipped,19628,Paid
7970,324,2026-02-11,Delivered,23050,Paid
7971,453,2025-05-30,Confirmed,7331,Paid
7972,168,2025-07-28,Shipped,48349,Failed
7973,618,2025-11-29,Confirmed,32216,Paid
7974,82,2025-06-27,Delivered,5368,Pending
7975,597,2025-06-10,Delivered,45527,Failed
7976,572,2025-07-18,Shipped,19971,Paid
7977,889,2024-10-03,Returned,9837,Refunded
7978,715,2026-07-01,Returned,48322,Failed
7979,310,2025-12-12,Delivered,15346,Paid
7980,644,2025-02-16,Returned,37028,Failed
7981,157,2024-11-12,Pending,42254,Pending
7982,722,2024-11-12,Cancelled,32756,Failed
7983,720,2026-04-05,Pending,35639,Refunded
7984,789,2025-01-05,Returned,11269,Paid
7985,123,2025-12-22,Delivered,26590,Paid
7986,302,2026-02-27,Pending,21065,Paid
7987,269,2025-05-18,Pending,9792,Failed
7988,524,2025-04-20,Cancelled,10133,Paid
7989,935,2025-11-21,Shipped,28121,Refunded
7990,45,2024-09-07,Pending,30681,Refunded
7991,200,2026-06-27,Cancelled,21314,Failed
7992,432,2025-10-20,Delivered,17774,Failed
7993,154,2026-04-08,Pending,2794,Pending
7994,955,2024-12-09,Delivered,18052,Refunded
7995,454,2026-06-05,Delivered,41462,Failed
7996,877,2026-01-06,Delivered,23246,Failed
7997,843,2024-09-28,Cancelled,9628,Pending
7998,163,2025-01-06,Confirmed,35235,Paid
7999,26,2026-07-01,Pending,30299,Refunded
8000,398,2025-05-21,Shipped,16082,Failed
8001,941,2025-04-10,Cancelled,5982,Refunded
8002,303,2024-07-29,Pending,32694,Refunded
8003,382,2024-10-03,Returned,44813,Refunded
8004,851,2025-07-06,Shipped,19144,Refunded
8005,943,2024-11-20,Shipped,22661,Failed
8006,216,2025-02-04,Cancelled,16869,Paid
8007,200,2025-01-17,Shipped,39080,Refunded
8008,114,2025-04-14,Pending,4445,Pending
8009,644,2026-06-29,Shipped,4341,Pending
8010,185,2025-05-29,Shipped,42192,Pending
8011,932,2025-01-31,Cancelled,17963,Paid
8012,682,2025-02-10,Delivered,49505,Refunded
8013,839,2025-03-05,Cancelled,45691,Pending
8014,661,2025-12-24,Confirmed,40678,Pending
8015,892,2024-11-11,Pending,1209,Pending
8016,319,2025-05-02,Confirmed,16145,Pending
8017,725,2025-12-20,Cancelled,5132,Paid
8018,938,2026-01-10,Cancelled,14683,Pending
8019,875,2026-02-03,Returned,17918,Paid
8020,743,2026-06-05,Shipped,36563,Pending
8021,793,2025-12-31,Shipped,12951,Refunded
8022,999,2025-03-14,Pending,47297,Failed
8023,727,2026-03-01,Pending,16884,Paid
8024,668,2024-10-05,Confirmed,37453,Pending
8025,946,2024-09-06,Cancelled,11416,Paid
8026,674,2024-08-18,Confirmed,37918,Pending
8027,719,2025-01-26,Confirmed,19952,Failed
8028,357,2025-07-24,Returned,46339,Paid
8029,408,2026-07-05,Confirmed,27462,Failed
8030,626,2026-02-05,Shipped,18381,Paid
8031,635,2025-09-28,Returned,14573,Paid
8032,14,2024-09-10,Confirmed,11105,Pending
8033,101,2026-03-04,Cancelled,15058,Paid
8034,129,2024-12-09,Pending,11246,Refunded
8035,727,2025-05-03,Shipped,38673,Pending
8036,578,2026-04-20,Shipped,7361,Paid
8037,600,2024-12-17,Delivered,2910,Paid
8038,525,2026-04-04,Delivered,33340,Refunded
8039,988,2025-06-29,Confirmed,17478,Refunded
8040,8,2025-06-16,Pending,14371,Failed
8041,48,2026-02-17,Pending,39577,Paid
8042,343,2024-09-17,Cancelled,16724,Refunded
8043,613,2025-10-21,Returned,37499,Pending
8044,773,2024-08-25,Shipped,18585,Paid
8045,826,2026-06-09,Returned,22484,Pending
8046,694,2024-11-21,Delivered,38343,Failed
8047,193,2025-07-28,Delivered,38191,Pending
8048,748,2025-09-19,Returned,6068,Refunded
8049,71,2024-08-21,Pending,26455,Paid
8050,615,2024-11-12,Delivered,25219,Paid
8051,721,2026-04-10,Delivered,34613,Refunded
8052,161,2025-08-18,Shipped,12664,Refunded
8053,247,2025-10-18,Cancelled,28560,Paid
8054,179,2025-09-23,Shipped,21755,Failed
8055,505,2025-01-05,Pending,41283,Pending
8056,618,2026-02-22,Pending,37146,Refunded
8057,301,2026-05-11,Pending,6155,Refunded
8058,995,2024-09-24,Confirmed,2566,Paid
8059,616,2026-02-27,Returned,14318,Paid
8060,948,2025-12-06,Confirmed,6964,Paid
8061,77,2024-09-12,Delivered,28081,Refunded
8062,184,2024-08-30,Confirmed,16904,Failed
8063,588,2025-03-09,Delivered,35899,Failed
8064,786,2026-02-25,Pending,32377,Failed
8065,286,2024-10-14,Cancelled,1387,Refunded
8066,115,2025-03-04,Shipped,33694,Failed
8067,611,2025-01-16,Cancelled,30893,Refunded
8068,259,2025-09-12,Returned,4473,Refunded
8069,831,2024-09-16,Confirmed,8454,Pending
8070,629,2024-09-20,Cancelled,44352,Failed
8071,239,2024-09-12,Delivered,16607,Failed
8072,275,2025-02-17,Confirmed,2894,Failed
8073,86,2025-09-05,Confirmed,6244,Paid
8074,209,2025-06-16,Delivered,30218,Pending
8075,660,2026-03-07,Pending,1492,Refunded
8076,90,2025-03-03,Confirmed,9924,Refunded
8077,356,2026-06-02,Shipped,22663,Refunded
8078,707,2026-03-24,Returned,16733,Failed
8079,497,2025-02-07,Pending,9702,Paid
8080,514,2024-10-28,Confirmed,23696,Refunded
8081,56,2026-01-28,Delivered,19652,Refunded
8082,366,2024-08-17,Returned,24351,Pending
8083,451,2024-10-16,Shipped,29620,Refunded
8084,62,2025-06-07,Shipped,30905,Paid
8085,117,2024-07-28,Delivered,10685,Paid
8086,436,2026-01-24,Returned,1509,Paid
8087,870,2026-03-02,Shipped,29337,Paid
8088,989,2025-10-16,Cancelled,20263,Paid
8089,335,2026-01-13,Returned,39802,Refunded
8090,979,2024-11-03,Shipped,26408,Refunded
8091,488,2026-01-27,Cancelled,36493,Paid
8092,639,2026-02-03,Confirmed,48903,Paid
8093,890,2025-03-29,Cancelled,49021,Paid
8094,937,2026-01-19,Pending,29893,Paid
8095,674,2025-05-31,Shipped,24706,Paid
8096,672,2026-02-20,Confirmed,17213,Pending
8097,451,2026-01-04,Cancelled,22306,Failed
8098,974,2024-09-22,Pending,41000,Refunded
8099,919,2024-09-10,Shipped,3951,Paid
8100,419,2025-08-09,Returned,36280,Failed
8101,559,2024-10-14,Shipped,17517,Pending
8102,976,2025-11-19,Pending,30288,Pending
8103,462,2024-12-20,Returned,28826,Paid
8104,106,2025-08-31,Confirmed,32164,Pending
8105,124,2026-01-24,Returned,29215,Pending
8106,894,2025-08-31,Confirmed,42431,Refunded
8107,578,2025-04-17,Confirmed,11224,Refunded
8108,571,2025-10-30,Cancelled,47824,Pending
8109,233,2025-07-23,Delivered,8096,Refunded
8110,164,2026-01-13,Returned,41830,Refunded
8111,172,2025-09-16,Cancelled,12617,Failed
8112,574,2026-06-23,Shipped,48792,Paid
8113,605,2024-10-26,Delivered,9543,Failed
8114,600,2026-05-12,Delivered,4703,Paid
8115,843,2025-10-03,Pending,3164,Pending
8116,569,2024-11-30,Delivered,7370,Failed
8117,668,2026-03-25,Cancelled,12694,Paid
8118,737,2026-06-22,Shipped,23969,Paid
8119,701,2026-03-26,Confirmed,18230,Paid
8120,740,2025-09-06,Delivered,27339,Paid
8121,663,2025-03-12,Cancelled,45041,Failed
8122,217,2024-08-10,Returned,4218,Failed
8123,270,2024-10-02,Confirmed,37308,Refunded
8124,88,2026-07-02,Shipped,5407,Refunded
8125,526,2025-11-05,Confirmed,2734,Pending
8126,894,2026-02-02,Returned,17541,Failed
8127,550,2024-07-25,Cancelled,38896,Pending
8128,113,2025-03-01,Cancelled,12918,Refunded
8129,801,2024-11-11,Pending,42360,Pending
8130,13,2025-06-29,Returned,38867,Refunded
8131,959,2025-05-11,Confirmed,36595,Pending
8132,916,2025-11-15,Confirmed,24956,Refunded
8133,744,2026-05-08,Confirmed,5274,Pending
8134,171,2025-10-30,Pending,34336,Refunded
8135,95,2025-05-04,Confirmed,47728,Paid
8136,788,2026-01-30,Confirmed,26464,Refunded
8137,625,2025-01-02,Pending,37545,Pending
8138,251,2024-11-22,Delivered,6092,Pending
8139,807,2026-06-21,Cancelled,10138,Paid
8140,282,2024-10-24,Cancelled,40173,Refunded
8141,673,2025-06-07,Returned,5314,Paid
8142,836,2026-07-11,Delivered,3896,Refunded
8143,63,2025-03-20,Returned,47115,Paid
8144,657,2025-05-08,Delivered,39664,Pending
8145,279,2026-03-16,Pending,30381,Paid
8146,898,2025-04-24,Confirmed,30718,Paid
8147,223,2024-09-02,Cancelled,30881,Paid
8148,21,2025-12-10,Confirmed,17854,Paid
8149,221,2026-01-25,Shipped,49267,Pending
8150,110,2024-11-06,Cancelled,47899,Paid
8151,518,2024-07-24,Returned,40729,Paid
8152,595,2026-01-30,Confirmed,48313,Pending
8153,240,2026-07-05,Pending,27859,Pending
8154,895,2026-06-01,Returned,24671,Pending
8155,965,2026-05-31,Confirmed,28349,Paid
8156,863,2024-11-20,Shipped,43875,Paid
8157,364,2024-09-20,Returned,39548,Failed
8158,205,2025-03-12,Delivered,26430,Failed
8159,557,2025-07-29,Confirmed,39187,Pending
8160,412,2025-12-05,Shipped,28875,Paid
8161,310,2026-05-04,Delivered,1629,Refunded
8162,38,2026-04-27,Delivered,22766,Pending
8163,346,2024-08-20,Returned,4389,Refunded
8164,296,2026-02-09,Returned,17115,Refunded
8165,339,2025-05-13,Delivered,17164,Paid
8166,485,2024-10-24,Confirmed,31053,Pending
8167,948,2025-08-20,Cancelled,888,Refunded
8168,585,2025-03-16,Returned,7968,Failed
8169,852,2025-02-27,Confirmed,43267,Paid
8170,422,2025-11-14,Delivered,3402,Paid
8171,873,2026-02-27,Shipped,33779,Failed
8172,86,2024-11-13,Shipped,46732,Paid
8173,533,2025-03-18,Confirmed,32389,Failed
8174,934,2024-10-18,Cancelled,5921,Failed
8175,438,2024-12-03,Confirmed,40469,Failed
8176,14,2026-06-18,Shipped,37519,Paid
8177,733,2024-08-12,Shipped,4508,Paid
8178,374,2026-04-07,Delivered,28652,Paid
8179,768,2026-04-25,Shipped,4571,Failed
8180,773,2024-10-12,Shipped,27279,Pending
8181,807,2026-03-28,Delivered,44012,Failed
8182,305,2025-08-31,Pending,30002,Refunded
8183,358,2026-04-11,Cancelled,1630,Refunded
8184,508,2025-12-19,Pending,49557,Pending
8185,870,2025-12-01,Pending,34895,Paid
8186,401,2025-04-09,Confirmed,38496,Paid
8187,736,2024-08-26,Returned,1045,Failed
8188,930,2025-03-30,Shipped,49503,Pending
8189,865,2026-04-04,Returned,14501,Pending
8190,38,2025-03-22,Pending,47600,Paid
8191,818,2026-06-11,Delivered,2328,Failed
8192,389,2024-10-31,Returned,26217,Failed
8193,639,2024-09-23,Returned,49824,Pending
8194,444,2024-07-30,Shipped,10060,Paid
8195,710,2025-01-25,Confirmed,9758,Refunded
8196,678,2024-11-30,Delivered,7729,Failed
8197,623,2026-02-13,Returned,48404,Pending
8198,768,2026-04-29,Returned,9565,Refunded
8199,152,2025-06-03,Returned,27638,Paid
8200,680,2026-03-31,Returned,28885,Pending
8201,567,2025-05-29,Returned,29581,Refunded
8202,389,2024-09-27,Returned,35375,Failed
8203,999,2025-03-05,Confirmed,30622,Pending
8204,365,2024-09-21,Shipped,11039,Refunded
8205,881,2025-08-01,Returned,16782,Refunded
8206,709,2026-03-03,Shipped,45051,Paid
8207,108,2024-10-09,Returned,22819,Failed
8208,945,2025-02-16,Delivered,5000,Pending
8209,14,2025-11-28,Cancelled,9103,Pending
8210,116,2026-05-05,Cancelled,15232,Paid
8211,577,2025-08-23,Confirmed,32242,Failed
8212,851,2025-06-18,Shipped,6193,Paid
8213,718,2025-02-20,Delivered,16905,Failed
8214,358,2024-07-25,Shipped,11710,Paid
8215,843,2024-12-12,Shipped,17809,Failed
8216,839,2025-05-01,Pending,15345,Failed
8217,555,2026-05-16,Pending,32201,Failed
8218,923,2025-10-08,Delivered,39475,Failed
8219,974,2025-09-23,Shipped,17569,Pending
8220,65,2026-04-01,Confirmed,36757,Refunded
8221,506,2025-07-28,Cancelled,46908,Pending
8222,866,2025-04-17,Cancelled,10309,Refunded
8223,462,2024-09-17,Delivered,17241,Paid
8224,634,2024-12-22,Delivered,10602,Failed
8225,857,2026-05-21,Confirmed,15792,Failed
8226,297,2025-12-07,Confirmed,36717,Paid
8227,207,2024-09-13,Delivered,4648,Failed
8228,685,2026-06-26,Delivered,31183,Failed
8229,441,2025-12-28,Delivered,37356,Pending
8230,126,2026-01-02,Delivered,31031,Failed
8231,367,2026-03-05,Delivered,46809,Pending
8232,645,2025-09-28,Pending,49747,Paid
8233,438,2025-03-21,Cancelled,21981,Paid
8234,667,2024-10-17,Cancelled,29037,Failed
8235,173,2025-03-07,Confirmed,30584,Refunded
8236,592,2024-11-20,Confirmed,29332,Failed
8237,242,2024-07-31,Returned,46280,Failed
8238,454,2025-09-30,Shipped,34065,Paid
8239,385,2024-07-29,Cancelled,32858,Failed
8240,465,2025-04-16,Delivered,34138,Failed
8241,456,2026-06-02,Shipped,32946,Refunded
8242,102,2025-11-22,Pending,10465,Paid
8243,86,2026-06-22,Delivered,47382,Failed
8244,838,2025-06-22,Confirmed,21409,Refunded
8245,527,2024-09-08,Returned,1847,Pending
8246,687,2025-03-07,Shipped,9173,Failed
8247,856,2025-11-30,Delivered,44913,Pending
8248,743,2025-11-26,Shipped,37705,Pending
8249,723,2025-02-10,Pending,7527,Failed
8250,700,2026-07-12,Shipped,44812,Refunded
8251,149,2025-12-20,Returned,4129,Paid
8252,338,2025-03-23,Cancelled,1442,Paid
8253,858,2024-11-27,Delivered,10678,Failed
8254,373,2025-06-09,Cancelled,1718,Refunded
8255,478,2024-08-28,Confirmed,16678,Refunded
8256,319,2024-11-09,Shipped,31608,Pending
8257,243,2026-03-01,Cancelled,28573,Refunded
8258,416,2026-01-07,Shipped,49746,Refunded
8259,682,2025-02-10,Delivered,37252,Pending
8260,628,2025-01-17,Shipped,599,Paid
8261,584,2025-10-04,Pending,44159,Paid
8262,249,2025-01-03,Confirmed,33569,Pending
8263,21,2026-01-24,Cancelled,31417,Failed
8264,695,2024-11-26,Shipped,25902,Refunded
8265,851,2024-12-26,Pending,45773,Refunded
8266,189,2025-06-08,Pending,29960,Refunded
8267,222,2026-04-02,Cancelled,27543,Refunded
8268,892,2025-03-18,Delivered,23520,Failed
8269,466,2026-01-26,Delivered,11479,Failed
8270,100,2026-03-27,Confirmed,45788,Failed
8271,45,2024-11-02,Cancelled,13938,Refunded
8272,985,2024-10-01,Shipped,45899,Paid
8273,818,2026-05-16,Shipped,18069,Refunded
8274,274,2025-10-18,Returned,10911,Paid
8275,497,2024-11-26,Pending,44623,Pending
8276,683,2025-01-05,Returned,4494,Failed
8277,728,2024-11-20,Pending,14511,Pending
8278,503,2025-04-17,Delivered,42220,Refunded
8279,510,2024-08-20,Returned,32409,Refunded
8280,244,2024-07-17,Returned,27696,Refunded
8281,15,2026-05-27,Delivered,24745,Failed
8282,621,2024-08-20,Cancelled,19473,Refunded
8283,612,2025-11-09,Cancelled,26639,Failed
8284,295,2025-07-26,Delivered,35944,Pending
8285,647,2025-02-06,Cancelled,29289,Refunded
8286,579,2025-11-08,Shipped,5623,Refunded
8287,759,2025-01-24,Delivered,43012,Refunded
8288,324,2024-12-05,Pending,15399,Paid
8289,881,2026-02-08,Pending,23109,Refunded
8290,698,2026-01-24,Confirmed,10330,Refunded
8291,367,2025-02-28,Pending,42175,Failed
8292,961,2025-03-19,Shipped,38184,Refunded
8293,108,2025-01-05,Returned,15668,Pending
8294,938,2025-02-24,Returned,7021,Refunded
8295,928,2026-03-26,Returned,32444,Refunded
8296,592,2024-11-28,Delivered,6542,Pending
8297,871,2024-10-15,Shipped,43616,Paid
8298,807,2025-09-03,Confirmed,20177,Paid
8299,455,2025-09-11,Cancelled,41776,Failed
8300,956,2025-12-03,Confirmed,25833,Refunded
8301,687,2024-12-17,Delivered,20012,Pending
8302,138,2025-06-15,Cancelled,17781,Refunded
8303,819,2025-01-12,Pending,23531,Failed
8304,52,2024-09-21,Confirmed,23738,Failed
8305,604,2024-07-23,Cancelled,16086,Refunded
8306,271,2025-07-04,Cancelled,2993,Pending
8307,82,2026-02-20,Confirmed,5901,Paid
8308,368,2025-08-11,Confirmed,27315,Paid
8309,138,2024-12-11,Pending,37876,Pending
8310,964,2025-05-03,Confirmed,41489,Failed
8311,398,2026-04-12,Pending,27387,Paid
8312,724,2025-01-14,Returned,48959,Refunded
8313,239,2024-07-19,Confirmed,9852,Refunded
8314,133,2026-03-13,Shipped,34186,Pending
8315,74,2024-09-16,Delivered,12703,Failed
8316,451,2024-09-09,Delivered,41144,Paid
8317,421,2025-06-08,Delivered,29346,Refunded
8318,832,2026-03-20,Cancelled,39825,Refunded
8319,60,2026-07-14,Confirmed,3144,Refunded
8320,643,2026-04-29,Cancelled,33250,Paid
8321,389,2025-06-02,Confirmed,29089,Pending
8322,660,2024-12-04,Cancelled,14685,Paid
8323,514,2026-05-05,Confirmed,6488,Pending
8324,873,2026-06-03,Delivered,18449,Refunded
8325,887,2025-11-04,Delivered,33867,Failed
8326,980,2024-11-28,Cancelled,13621,Failed
8327,616,2024-07-25,Pending,9105,Failed
8328,854,2026-01-13,Cancelled,30618,Paid
8329,894,2025-05-31,Confirmed,24581,Failed
8330,843,2024-08-14,Confirmed,33368,Failed
8331,25,2026-06-03,Confirmed,21410,Pending
8332,225,2025-09-27,Returned,29488,Pending
8333,688,2026-06-11,Shipped,39173,Refunded
8334,801,2025-07-05,Cancelled,6952,Refunded
8335,252,2025-10-16,Confirmed,2729,Failed
8336,674,2025-04-08,Pending,32292,Refunded
8337,205,2024-09-14,Pending,45454,Refunded
8338,866,2025-08-21,Pending,26905,Paid
8339,985,2025-04-11,Delivered,804,Paid
8340,608,2025-04-14,Delivered,8766,Refunded
8341,945,2026-02-12,Returned,26449,Paid
8342,759,2025-07-04,Returned,35368,Paid
8343,654,2026-03-06,Pending,29136,Pending
8344,536,2025-02-24,Returned,32869,Failed
8345,875,2026-06-08,Pending,24743,Refunded
8346,212,2026-03-17,Confirmed,905,Failed
8347,440,2025-08-14,Pending,11214,Failed
8348,446,2025-08-30,Pending,3392,Paid
8349,325,2026-01-10,Delivered,44824,Refunded
8350,298,2026-01-02,Returned,27724,Paid
8351,998,2025-08-11,Returned,20332,Paid
8352,281,2025-04-30,Pending,39209,Paid
8353,938,2024-12-30,Confirmed,34770,Pending
8354,423,2024-09-03,Pending,17124,Paid
8355,469,2026-01-02,Shipped,18334,Paid
8356,921,2025-07-18,Pending,28927,Failed
8357,92,2024-12-15,Cancelled,34958,Refunded
8358,604,2025-07-07,Cancelled,18773,Refunded
8359,276,2025-11-27,Shipped,20243,Paid
8360,394,2025-05-04,Confirmed,1583,Failed
8361,245,2024-08-21,Pending,6205,Pending
8362,181,2025-09-11,Confirmed,35046,Pending
8363,110,2024-07-20,Confirmed,19459,Pending
8364,208,2025-10-19,Cancelled,4557,Pending
8365,611,2024-08-17,Cancelled,4466,Pending
8366,292,2025-11-08,Returned,7950,Pending
8367,882,2025-05-24,Delivered,41676,Paid
8368,762,2025-08-05,Delivered,7385,Failed
8369,896,2025-07-06,Returned,7320,Refunded
8370,113,2025-05-24,Confirmed,22796,Failed
8371,426,2026-02-16,Confirmed,10871,Pending
8372,84,2025-05-25,Pending,13012,Pending
8373,693,2026-06-01,Delivered,36217,Refunded
8374,776,2025-05-12,Pending,43835,Refunded
8375,235,2026-05-16,Confirmed,29831,Failed
8376,745,2026-02-07,Pending,15136,Paid
8377,438,2026-03-02,Shipped,19231,Paid
8378,695,2026-04-01,Returned,20088,Failed
8379,978,2026-03-10,Cancelled,31463,Failed
8380,768,2026-05-11,Shipped,24383,Failed
8381,716,2025-05-31,Pending,45372,Failed
8382,316,2025-04-24,Delivered,14346,Pending
8383,973,2024-12-08,Confirmed,46908,Pending
8384,314,2025-09-23,Pending,27587,Paid
8385,949,2026-03-19,Pending,44357,Refunded
8386,189,2024-09-17,Cancelled,11802,Paid
8387,834,2024-07-21,Confirmed,15729,Failed
8388,928,2026-01-11,Returned,31515,Failed
8389,554,2025-10-12,Shipped,23889,Refunded
8390,918,2026-02-08,Cancelled,13275,Paid
8391,454,2025-12-06,Cancelled,45333,Pending
8392,721,2025-06-14,Confirmed,15414,Failed
8393,383,2026-01-07,Cancelled,23492,Pending
8394,780,2025-05-08,Confirmed,31198,Pending
8395,586,2025-06-20,Returned,27449,Pending
8396,453,2024-11-14,Delivered,21846,Paid
8397,680,2025-11-21,Returned,13930,Pending
8398,362,2026-02-14,Shipped,37016,Refunded
8399,624,2025-05-22,Confirmed,44197,Failed
8400,595,2024-08-11,Shipped,9172,Paid
8401,274,2024-08-02,Delivered,2424,Pending
8402,819,2026-06-22,Delivered,5631,Refunded
8403,135,2024-09-24,Delivered,40361,Refunded
8404,262,2026-02-04,Delivered,8311,Paid
8405,998,2026-06-16,Returned,7956,Pending
8406,345,2026-07-13,Pending,26623,Failed
8407,434,2025-09-13,Pending,35143,Refunded
8408,77,2025-02-14,Confirmed,35121,Pending
8409,923,2025-10-19,Confirmed,5913,Refunded
8410,481,2026-04-05,Returned,8407,Refunded
8411,491,2024-11-25,Delivered,40259,Paid
8412,733,2026-02-26,Delivered,34098,Paid
8413,620,2025-12-31,Cancelled,14055,Failed
8414,444,2024-09-06,Pending,49952,Paid
8415,644,2025-03-04,Pending,6842,Failed
8416,558,2026-04-11,Pending,28766,Failed
8417,609,2026-05-16,Confirmed,37824,Refunded
8418,134,2025-08-19,Cancelled,7245,Refunded
8419,75,2025-07-08,Returned,21819,Refunded
8420,828,2025-07-16,Cancelled,43917,Refunded
8421,738,2025-11-02,Shipped,38144,Failed
8422,766,2024-07-31,Returned,11521,Refunded
8423,661,2025-01-30,Delivered,43113,Failed
8424,554,2024-12-10,Returned,11387,Paid
8425,344,2026-06-14,Pending,4903,Failed
8426,443,2025-12-09,Pending,19670,Refunded
8427,382,2026-05-07,Returned,19335,Failed
8428,322,2026-06-12,Confirmed,49093,Paid
8429,208,2025-01-01,Confirmed,21046,Refunded
8430,947,2026-03-09,Shipped,40450,Pending
8431,911,2026-06-01,Cancelled,43186,Refunded
8432,965,2025-05-27,Shipped,31561,Paid
8433,110,2025-05-08,Returned,41697,Failed
8434,881,2024-08-02,Pending,29335,Pending
8435,860,2025-09-24,Returned,16941,Pending
8436,790,2024-12-22,Confirmed,2197,Failed
8437,490,2024-10-26,Returned,47416,Failed
8438,874,2025-06-14,Delivered,12791,Paid
8439,60,2025-04-23,Returned,25216,Pending
8440,616,2025-07-07,Cancelled,24336,Failed
8441,477,2024-12-22,Shipped,30834,Failed
8442,407,2025-02-26,Confirmed,33579,Pending
8443,367,2025-07-24,Cancelled,2540,Paid
8444,304,2025-07-22,Returned,45969,Refunded
8445,569,2024-08-05,Cancelled,48795,Pending
8446,529,2024-10-16,Confirmed,18726,Paid
8447,653,2025-12-03,Cancelled,41638,Paid
8448,403,2026-03-19,Cancelled,4125,Pending
8449,473,2026-06-08,Confirmed,18401,Refunded
8450,302,2025-10-30,Confirmed,38652,Failed
8451,269,2026-03-28,Cancelled,13886,Failed
8452,12,2025-06-16,Confirmed,32843,Failed
8453,344,2026-03-09,Shipped,42002,Refunded
8454,621,2025-12-21,Cancelled,1107,Pending
8455,553,2024-08-12,Pending,22693,Paid
8456,805,2024-10-29,Delivered,28412,Pending
8457,740,2026-05-18,Cancelled,40399,Refunded
8458,326,2024-12-07,Confirmed,29726,Failed
8459,272,2026-01-31,Confirmed,25249,Pending
8460,522,2024-08-14,Delivered,26961,Failed
8461,608,2025-02-26,Shipped,18555,Failed
8462,164,2025-04-01,Pending,36239,Pending
8463,300,2025-09-19,Cancelled,36586,Pending
8464,504,2025-10-13,Pending,9077,Refunded
8465,363,2024-09-15,Confirmed,28083,Failed
8466,944,2025-12-01,Pending,4235,Failed
8467,744,2024-08-13,Returned,13468,Failed
8468,864,2024-12-29,Shipped,22960,Refunded
8469,327,2025-09-07,Pending,27251,Failed
8470,642,2025-11-13,Cancelled,23413,Pending
8471,212,2026-01-05,Pending,3275,Refunded
8472,195,2026-03-01,Shipped,41614,Failed
8473,455,2024-12-13,Delivered,23364,Refunded
8474,425,2025-01-25,Returned,49861,Pending
8475,264,2026-02-28,Shipped,39059,Pending
8476,53,2026-04-14,Shipped,1914,Pending
8477,251,2025-02-21,Delivered,9356,Refunded
8478,998,2025-08-05,Confirmed,32491,Refunded
8479,975,2025-05-17,Returned,35944,Paid
8480,834,2024-10-13,Delivered,14072,Paid
8481,275,2025-09-28,Cancelled,20193,Pending
8482,245,2024-09-09,Shipped,1429,Pending
8483,91,2024-08-21,Cancelled,47000,Pending
8484,733,2026-03-05,Pending,14430,Refunded
8485,736,2025-09-01,Pending,46478,Pending
8486,231,2025-12-14,Pending,45115,Paid
8487,29,2024-09-07,Confirmed,8372,Pending
8488,883,2025-01-26,Returned,16321,Paid
8489,241,2025-12-20,Delivered,19613,Pending
8490,694,2026-04-11,Returned,22096,Pending
8491,726,2026-01-09,Delivered,21667,Failed
8492,675,2026-07-11,Confirmed,10534,Paid
8493,512,2025-02-11,Pending,25086,Paid
8494,971,2026-04-05,Cancelled,27078,Pending
8495,654,2026-05-27,Pending,25750,Refunded
8496,312,2026-03-06,Pending,15484,Pending
8497,206,2025-12-18,Cancelled,41423,Refunded
8498,589,2025-01-11,Cancelled,30071,Pending
8499,766,2025-12-13,Delivered,1580,Paid
8500,402,2024-11-18,Cancelled,18981,Paid
8501,946,2024-09-18,Cancelled,13424,Paid
8502,806,2025-01-20,Cancelled,20865,Paid
8503,896,2025-08-10,Delivered,15061,Pending
8504,661,2025-12-28,Cancelled,23061,Refunded
8505,789,2024-12-24,Shipped,46099,Paid
8506,847,2025-01-29,Pending,15948,Failed
8507,659,2024-11-19,Returned,35038,Pending
